datetime;open;close;hma8;hma13;hma21;hma34;hma55;hma89;hma116;hma144;hma188;hma233;hma377;atr;adx;choppiness;fast_hma_spread;fast_hma_spread_atr;trend;event;lateral_filter;lateral_filter_reasons;reversal_cooldown_bars_remaining;last_reversal_fast_hmas_crossed;fast_hma_alignment;fast_hma_up_count;fast_hma_down_count;fast_hma_aligned_up;fast_hma_aligned_down;crossed_hmas;up_touched_hmas;down_touched_hmas;crossed_all_up;crossed_all_down;crossed_history;crossed_up;crossed_down;crossed_free_up;crossed_free_down;possivel_reversa;hma8_dir;hma8_angle_degrees;hma8_angle_percent;hma13_dir;hma13_angle_degrees;hma13_angle_percent;hma21_dir;hma21_angle_degrees;hma21_angle_percent
2026-05-29 11:20:00;4513,24000;4515,04000;4517,17070;4521,00868;4522,02617;4519,31111;4516,42361;4530,53716;4533,63073;4520,54694;4491,62774;4469,96129;4438,29907;9,06780;35,40060;62,19651;4,85546;0,53546;DOWNTREND;;False;;1;8,13,21;HMA8:DOWN|HMA13:DOWN|HMA21:UP;1;2;False;True;;;;;8,13,21,34,55,144;8,13;;;;;False;DOWN;-4,64000;10.3%;DOWN;6,75000;15.0%;UP;9,73000;21.61%
2026-05-29 11:40:00;4515,04000;4514,82000;4514,57985;4518,45768;4521,47918;4519,96659;4517,13870;4530,36607;4534,55025;4522,40650;4493,78296;4471,85018;4439,24441;8,85938;33,12513;65,34734;6,89933;0,77876;DOWNTREND;;False;;0;8,13,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;;;;8;8,13,21,34,55,144;8,13;8;;8;;False;DOWN;-11,38000;25.28%;DOWN;1,47000;3.27%;DOWN;9,04000;20.08%
2026-05-29 12:00:00;4514,88000;4528,01000;4518,14948;4519,31340;4521,92882;4521,01039;4518,05144;4530,31351;4535,43531;4524,24685;4495,96687;4473,75769;4440,21673;9,44943;32,77580;61,80710;3,77934;0,39995;UPTREND;REVERSAL_TO_HMA144;False;;2;8,13,21;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;;;;8,13,21,34,55,144;;8,13,21,34,55,144;8,13,21,34,55,144;;8,13,21,34,55,144;;False;UP;-9,07000;20.15%;UP;0,53000;1.17%;UP;7,87000;17.49%
2026-05-29 12:20:00;4528,08000;4528,79000;4524,90270;4522,00539;4523,30365;4522,35735;4519,15767;4530,37096;4536,28707;4526,06450;4498,17766;4475,68148;4441,21475;9,50447;32,64526;60,05127;2,89731;0,30484;UPTREND;;False;;1;8,13,21;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;;;;8,13,21,34,55,144;;8,13,21,34,55,144;;;;;False;UP;6,00000;13.34%;UP;0,98000;2.17%;UP;7,80000;17.33%
2026-05-29 12:40:00;4528,79000;4531,08000;4530,59811;4525,84013;4525,29583;4524,05437;4520,44833;4530,55406;4537,11592;4527,86062;4500,41777;4477,62496;4442,23906;9,62201;33,13549;53,18187;5,30228;0,55106;UPTREND;ADVANCE_HMA89;False;;0;8,13,21;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,89;8,89;;8,13,21,34,55,89,144;;8,13,21,34,55,89,144;8,89;;89;;False;UP;19,23000;42.74%;UP;2,60000;5.77%;UP;7,85000;17.45%
2026-05-29 13:00:00;4530,74000;4526,71000;4532,20420;4528,65824;4526,94373;4525,64077;4521,75817;4530,79756;4537,86983;4529,59822;4502,65544;4479,57042;4443,27950;9,33329;33,10745;52,06573;5,26048;0,56363;UPTREND;;False;;0;8,13,21;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,89;8,89;;8,13,21,34,55,89,144;8,13,21,89,144;8,13,21,34,55,89,144;;8,13,21,89,144;;8,13,21,89,144;True;UP;25,27000;56.16%;UP;5,88000;13.06%;UP;7,43000;16.51%
2026-05-29 13:20:00;4526,72000;4541,37000;4536,18257;4533,40466;4529,70388;4527,82698;4523,49277;4531,28176;4538,68595;4531,36154;4504,94962;4481,56204;4444,35698;9,90306;34,00479;56,84181;6,47870;0,65421;UPTREND;ADVANCE_HMA116;False;;0;8,13,21;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,21,34,116,144;8,13,21,34,116,144;;8,13,21,34,55,89,116,144;8,13,21,89,144;8,13,21,34,55,89,116,144;8,13,21,34,89,116,144;;116;;False;UP;24,48000;54.39%;UP;11,78000;26.19%;UP;7,39000;16.43%
2026-05-29 13:40:00;4541,54000;4538,53000;4539,66430;4537,79679;4532,74091;4530,15877;4525,45272;4531,93540;4539,52307;4533,11726;4507,27333;4483,58250;4445,46356;9,67855;34,83805;55,41253;6,92338;0,71533;UPTREND;;False;;0;8,13,21;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,21,34,116,144;8,13,21,34,116,144;;8,13,21,34,55,89,116,144;8,13,21,89,116,144;8,13,21,34,55,89,116,144;;8,116;;8,116;True;UP;20,87000;46.38%;UP;18,42000;40.93%;UP;8,07000;17.94%
2026-05-29 14:00:00;4538,07000;4531,58000;4538,35722;4539,42176;4535,03370;4532,14037;4527,35164;4532,64073;4540,30926;4534,81273;4509,58396;4485,60451;4446,58546;9,77580;34,58298;55,63394;4,38806;0,44887;UPTREND;;False;;0;8,13,21;HMA8:DOWN|HMA13:UP|HMA21:UP;2;1;True;False;8,13,21,34,116,144;8,13,21,34,116,144;;8,13,21,34,55,89,116,144;8,13,21,34,89,116,144;8,13,21,34,55,89,116,144;;13,21,34,89,144;;13,21,34,89,144;True;DOWN;11,22000;24.94%;UP;18,92000;42.05%;UP;8,05000;17.89%
2026-05-29 14:20:00;4531,55000;4528,34000;4534,28902;4538,00121;4536,32254;4533,54830;4529,03713;4533,32485;4541,01742;4536,41964;4511,86102;4487,61365;4447,71581;9,68467;33,80455;54,50561;3,71219;0,38331;DOWNTREND;REVERSAL_TO_HMA55;False;;0;;HMA8:DOWN|HMA13:DOWN|HMA21:UP;1;2;False;True;;;;;55;;;55;;55;False;DOWN;3,08000;6.85%;DOWN;15,39000;34.2%;UP;8,43000;18.74%
2026-05-29 14:40:00;4528,34000;4538,32000;4533,59381;4537,43419;4537,59102;4535,00640;4530,77772;4534,09905;4541,73438;4537,99855;4514,14187;4489,63938;4448,86877;9,80362;33,48804;55,01124;3,99720;0,40773;DOWNTREND;;False;;0;;HMA8:DOWN|HMA13:DOWN|HMA21:UP;1;2;False;True;;;;8,13,21,34,55,89,144;55;;8,13,21,34,55,89,144;;8,13,21,34,55,89,144;;True;DOWN;-3,78000;8.39%;DOWN;11,15000;24.78%;UP;9,02000;20.05%
2026-05-29 15:00:00;4538,32000;4530,15000;4532,28783;4536,07196;4537,91149;4535,92132;4532,30292;4534,81457;4542,37025;4539,48857;4516,38018;4491,65219;4450,02810;9,93193;33,09747;54,23933;5,62366;0,56622;DOWNTREND;;False;;0;;HMA8:DOWN|HMA13:DOWN|HMA21:UP;1;2;False;True;8,13,21,34,55,89,144;;8,13,21,34,55,89,144;8,13,21,34,55,89,144;8,13,21,34,55,89,144;8,13;;8,13,21,34,55,89,144;;8,13,21,34,55,89,144;False;DOWN;-10,52000;23.37%;DOWN;7,09000;15.76%;UP;9,39000;20.88%
2026-05-29 15:20:00;4530,12000;4517,21000;4525,86539;4531,20739;4536,08652;4535,74118;4533,25613;4535,29351;4542,79925;4540,79881;4518,51269;4493,60773;4451,17176;10,29894;31,04984;56,91303;10,22113;0,99244;DOWNTREND;ADVANCE_HMA188;False;;0;;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,21,34,89,144,188;;8,13,21,34,89,144,188;8,13,21,34,55,89,144;8,13,21,34,55,89,144,188;8,13;;8,188;;188;False;DOWN;-16,87000;37.49%;DOWN;-2,04000;4.53%;DOWN;7,83000;17.39%
2026-05-29 15:40:00;4517,24000;4522,94000;4521,38831;4526,13623;4533,49604;4535,11767;4533,83043;4535,63229;4543,09601;4541,96556;4520,56144;4495,52602;4452,30837;10,37616;28,85401;56,80616;12,10773;1,16688;DOWNTREND;;False;;0;;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,21,34,89,144,188;;8,13,21,34,89,144,188;8,13,21,34,55,89,144,188;8,13,21,34,55,89,144,188;8,13;8,188;;8,188;;True;DOWN;-17,27000;38.37%;DOWN;-10,61000;23.57%;DOWN;5,61000;12.47%
2026-05-29 16:00:00;4523,19000;4522,65000;4519,38285;4522,42026;4530,47880;4534,15798;4534,09517;4535,83941;4543,27274;4542,98365;4522,52025;4497,40706;4453,43674;10,32143;27,13596;57,84416;11,09595;1,07504;DOWNTREND;;False;;0;;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,21,34,89,144,188;;8,13,21,34,89,144,188;8,13,21,34,55,89,144,188;8,13,21,34,55,89,144,188;8,13;;13;;;False;DOWN;-18,99000;42.21%;DOWN;-15,35000;34.11%;DOWN;2,87000;6.39%
2026-05-29 16:20:00;4522,62000;4531,46000;4522,78278;4522,34308;4528,61733;4533,45346;4534,35655;4536,03921;4543,42908;4543,91241;4524,42444;4499,27739;4454,57096;10,34562;26,22682;62,10960;6,27426;0,60647;DOWNTREND;;False;;0;;HMA8:UP|HMA13:DOWN|HMA21:DOWN;1;2;False;True;8,13,21,34,89,144,188;;8,13,21,34,89,144,188;8,13,21,34,55,89,144,188;8,13,21,34,55,89,144,188;8,13;8,21,188;;8,21,188;;True;UP;-12,94000;28.75%;DOWN;-14,16000;31.46%;DOWN;0,93000;2.06%
2026-05-29 16:40:00;4531,39000;4536,77000;4530,49052;4525,08609;4528,35713;4533,38218;4534,76151;4536,31383;4543,61516;4544,78529;4526,29507;4501,15067;4455,71810;10,39664;26,09304;60,62141;5,40443;0,51982;UPTREND;REVERSAL_TO_HMA89;False;;0;;HMA8:UP|HMA13:UP|HMA21:DOWN;2;1;True;False;;;;34,55,89;;55,89;34,55,89;;34,55,89;;False;UP;6,35000;14.1%;UP;-11,20000;24.88%;DOWN;-0,74000;1.65%
2026-05-29 17:00:00;4536,52000;4537,87000;4536,97994;4529,64001;4529,27917;4533,85599;4535,31228;4536,67677;4543,84863;4545,61103;4528,13384;4503,02582;4456,87867;10,89688;26,85623;52,21321;7,70078;0,70670;UPTREND;;False;;0;;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,89;8,89;;8,34,55,89;;8,55,89;8,89;;8;;False;UP;19,68000;43.74%;UP;-5,62000;12.49%;UP;-1,82000;4.04%
2026-05-29 17:20:00;4537,83000;4531,82000;4538,28072;4533,13885;4530,29186;4534,25313;4535,84959;4537,03289;4544,07710;4546,34946;4529,91065;4504,88144;4458,04192;11,19782;26,31301;53,14847;7,98887;0,71343;UPTREND;;False;;0;;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,89;8,89;;8,34,55,89;8,13,34,55,89;8,55,89;;8,13,34,55,89;;8,13,34,55,89;True;UP;22,88000;50.83%;UP;1,65000;3.66%;UP;-2,42000;5.39%
2026-05-29 17:40:00;4531,73000;4564,22000;4548,64619;4541,94621;4534,63246;4536,24347;4537,23022;4537,80812;4544,60212;4547,21326;4531,76915;4506,82088;4459,25772;13,15798;27,50608;46,21192;14,01372;1,06504;UPTREND;ADVANCE_HMA144;False;;0;;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,21,34,55,116,144,188;8,13,21,34,55,116,144,188;;8,13,21,34,55,89,116,144,188;8,13,34,55,89;8,13,21,34,55,89,116,144,188;8,13,21,34,55,89,116,144,188;;13,21,34,116,144,188;;False;UP;26,17000;58.15%;UP;11,32000;25.16%;UP;-0,74000;1.64%
2026-05-29 18:00:00;4564,12000;4588,56000;4570,21846;4557,77035;4543,58183;4540,63435;4539,89747;4539,27792;4545,60971;4548,34284;4533,80908;4508,91402;4460,56030;14,44098;29,46063;35,22613;26,63664;1,84452;UPTREND;;False;;0;;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,21,34,55,116,144,188;8,13,21,34,55,116,144,188;;8,13,21,34,55,89,116,144,188;8,13,34,55,89;8,13,21,34,55,89,116,144,188;8;;;;False;UP;34,52000;76.71%;UP;22,19000;49.32%;UP;2,38000;5.28%
2026-05-29 18:20:00;4588,59000;4573,00000;4583,03239;4571,73863;4553,50559;4545,80039;4543,12656;4541,12805;4546,90014;4549,61215;4535,94004;4511,09596;4461,91824;14,64019;31,27558;37,07577;29,52680;2,01683;UPTREND;;False;;0;;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,21,34,55,116,144,188;8,13,21,34,55,116,144,188;;8,13,21,34,55,89,116,144,188;8,13,34,55,89;8,13,21,34,55,89,116,144,188;;8;;8;True;UP;38,18000;84.85%;UP;29,35000;65.22%;UP;6,08000;13.51%
2026-05-29 18:40:00;4573,09000;4571,01000;4585,53407;4580,52317;4562,95385;4551,19918;4546,64619;4543,23800;4548,40913;4550,98788;4538,13756;4513,35216;4463,32436;14,83732;31,63568;38,15678;22,58023;1,52185;UPTREND;;False;;0;;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,21,34,55,116,144,188;8,13,21,34,55,116,144,188;;8,13,21,34,55,89,116,144,188;8,13,34,55,89;8,13,21,34,55,89,116,144,188;;13;;13;True;UP;38,53000;85.61%;UP;31,91000;70.91%;UP;10,26000;22.81%
2026-05-29 19:00:00;4571,08000;4565,32000;4579,25254;4583,17512;4569,94277;4556,11605;4550,14731;4545,46120;4550,02875;4552,42056;4540,36004;4515,65638;4464,76587;14,65323;31,97007;38,78166;13,23234;0,90303;UPTREND;;False;;0;;HMA8:DOWN|HMA13:UP|HMA21:UP;2;1;True;False;8,13,21,34,55,116,144,188;8,13,21,34,55,116,144,188;;8,13,21,34,55,89,116,144,188;8,13,21,34,55,89;8,13,21,34,55,89,116,144,188;;21;;21;True;DOWN;27,57000;61.27%;UP;31,34000;69.64%;UP;13,97000;31.04%
2026-05-29 19:20:00;4565,32000;4572,00000;4572,76367;4583,63051;4575,18472;4560,61199;4553,69396;4547,82210;4551,77706;4553,93741;4542,62735;4518,02198;4466,25041;14,52443;32,32606;39,02810;10,86685;0,74818;UPTREND;;False;;0;;HMA8:DOWN|HMA13:UP|HMA21:UP;2;1;True;False;8,13,21,34,55,116,144,188;8,13,21,34,55,116,144,188;;8,13,21,34,55,89,116,144,188;8,13,21,34,55,89;8,13,21,34,55,89,116,144,188;21;;;;False;DOWN;2,51000;5.57%;UP;30,09000;66.86%;UP;17,11000;38.02%
2026-05-29 19:40:00;4571,95000;4566,89000;4568,69361;4580,61751;4578,52089;4564,35005;4557,01910;4550,18960;4553,55624;4555,48055;4544,90106;4520,42243;4467,76598;14,34482;32,65662;39,09518;11,92390;0,83123;DOWNTREND;REVERSAL_TO_HMA8;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:UP;1;2;False;True;;;;;8;8;;8;;8;False;DOWN;-14,03000;31.18%;DOWN;24,19000;53.77%;UP;19,18000;42.63%
2026-05-29 20:00:00;4567,08000;4565,55000;4565,90554;4575,70181;4580,11917;4567,51697;4559,96535;4552,50049;4555,31869;4557,02225;4547,15739;4522,84592;4469,30828;13,68234;32,96357;37,42417;14,21363;1,03883;DOWNTREND;ADVANCE_HMA34;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:UP;1;2;False;True;34;;34;;8,34;8;;8,34;;34;False;DOWN;-19,73000;43.84%;DOWN;12,32000;27.38%;UP;20,72000;46.05%
2026-05-29 20:20:00;4565,56000;4558,67000;4562,23798;4569,62131;4579,60989;4569,80426;4562,34447;4554,62283;4556,97314;4558,50176;4549,34997;4525,26123;4470,86410;13,34217;32,62296;39,11916;17,37191;1,30203;DOWNTREND;ADVANCE_HMA55;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,55;;8,55;;8,34,55;8;;8,55;;55;False;DOWN;-17,68000;39.3%;DOWN;-1,52000;3.37%;DOWN;20,67000;45.93%
2026-05-29 20:40:00;4558,75000;4553,38000;4556,66796;4563,14413;4576,82464;4571,11415;4564,14037;4556,44893;4558,45205;4559,87669;4551,44258;4527,64082;4472,42275;12,99416;31,64991;41,55263;20,15667;1,55121;DOWNTREND;ADVANCE_HMA89;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,89,116,144;;8,89,116,144;;8,34,55,89,116,144;8;;8,89,116,144;;89,116,144;False;DOWN;-17,21000;38.24%;DOWN;-12,57000;27.93%;DOWN;19,70000;43.78%
2026-05-29 21:00:00;4553,39000;4558,54000;4554,28981;4558,51563;4572,97631;4571,88273;4565,57830;4558,06645;4559,78531;4561,17739;4553,45148;4529,99313;4473,99040;12,51243;30,74635;42,31215;18,68649;1,49343;DOWNTREND;;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,89,116,144;;8,89,116,144;8,13,89,116,188;8,34,55,89,116,144;8;8,13,89,116,188;;8,13,89,116,188;;True;DOWN;-16,06000;35.68%;DOWN;-18,18000;40.41%;DOWN;17,04000;37.86%
2026-05-29 21:20:00;4558,50000;4560,06000;4555,25207;4555,94800;4568,92905;4572,28249;4566,76632;4559,54077;4560,99329;4562,40710;4555,37641;4532,31394;4475,56773;11,92083;30,11131;41,08183;13,67698;1,14732;DOWNTREND;;False;;0;8;HMA8:UP|HMA13:DOWN|HMA21:DOWN;1;2;False;True;8,89,116,144;;8,89,116,144;8,13,89,116,188;8,34,55,89,116,144;8;13,89,116;;13,89,116;;True;UP;-12,59000;27.99%;DOWN;-21,16000;47.02%;DOWN;12,00000;26.68%
2026-05-29 21:40:00;4560,09000;4553,20000;4554,81670;4553,80156;4564,74934;4571,98522;4567,55607;4560,80048;4562,04119;4563,51157;4557,17964;4534,57338;4477,14124;11,73863;28,80082;39,58234;10,94778;0,93263;DOWNTREND;;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,89,116,144,188;;8,13,89,116,144,188;8,13,89,116,188;8,13,34,55,89,116,144,188;8,13;;8,13,89,188;;13,89,188;False;DOWN;-8,98000;19.96%;DOWN;-20,84000;46.32%;DOWN;5,47000;12.16%
2026-05-29 22:00:00;4553,13000;4557,67000;4555,55143;4553,11874;4561,37817;4571,37147;4568,16302;4561,93542;4562,99076;4564,52915;4558,87513;4536,78053;4478,71492;11,46301;27,58652;41,86094;8,25944;0,72053;DOWNTREND;;False;;0;8;HMA8:UP|HMA13:DOWN|HMA21:DOWN;1;2;False;True;8,13,89,116,144,188;;8,13,89,116,144,188;8,13,89,116,188;8,13,34,55,89,116,144,188;8,13;8,13,188;;8,13,188;;True;UP;-1,39000;3.1%;DOWN;-18,18000;40.39%;DOWN;-0,79000;1.75%
2026-05-29 22:20:00;4557,41000;4552,42000;4554,53989;4552,54182;4558,21136;4570,17867;4568,48956;4562,89062;4563,80800;4565,44618;4560,44152;4538,91224;4480,27740;11,07922;26,39961;48,33098;5,66954;0,51173;DOWNTREND;;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,89,116,144,188;;8,13,89,116,144,188;8,13,89,116,188;8,13,34,55,89,116,144,188;8,13;;8,13;;;False;DOWN;0,32000;0.72%;DOWN;-14,41000;32.02%;DOWN;-6,04000;13.43%
2026-05-29 22:40:00;4552,42000;4545,61000;4550,02348;4550,65658;4554,63294;4568,11420;4568,43129;4563,60960;4564,44555;4566,23264;4561,86132;4540,94067;4481,81538;11,06428;24,70263;41,77657;4,60946;0,41661;DOWNTREND;;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,89,116,144,188;;8,13,89,116,144,188;8,13,89,116,188;8,13,34,55,89,116,144,188;8,13;;8,13;;;False;DOWN;-6,74000;14.97%;DOWN;-10,65000;23.67%;DOWN;-10,52000;23.38%
2026-05-29 23:00:00;4545,35000;4545,87000;4546,12709;4547,87781;4551,17010;4565,42908;4568,07199;4564,13331;4564,93357;4566,90569;4563,14594;4542,86930;4483,32822;10,72397;23,13921;52,07370;5,04300;0,47026;DOWNTREND;;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,89,116,144,188;;8,13,89,116,144,188;8,13,89,116,188;8,13,34,55,89,116,144,188;8,13;;;;;False;DOWN;-11,45000;25.45%;DOWN;-9,39000;20.86%;DOWN;-14,31000;31.8%
2026-05-29 23:20:00;4545,87000;4542,92000;4542,66348;4544,66217;4547,74009;4562,15559;4567,37254;4564,45355;4565,26729;4567,45857;4564,29148;4544,69681;4484,81052;10,25083;21,79637;48,95956;5,07660;0,49524;DOWNTREND;;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,89,116,144,188,233;;8,13,89,116,144,188,233;8,13,89,116,188;8,13,34,55,89,116,144,188,233;8,13;;8,13,233;;233;False;DOWN;-17,45000;38.77%;DOWN;-10,40000;23.11%;DOWN;-17,53000;38.95%
2026-05-29 23:40:00;4542,92000;4540,55000;4539,86194;4541,61223;4544,52080;4558,44127;4566,33550;4564,56880;4565,45353;4567,89306;4565,29582;4546,42132;4486,25812;9,84506;20,81037;43,60280;4,65885;0,47322;DOWNTREND;;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,89,116,144,188,233;;8,13,89,116,144,188,233;8,13,89,116,188;8,13,34,55,89,116,144,188,233;8,13;;8,13;;;False;DOWN;-20,44000;45.43%;DOWN;-11,66000;25.91%;DOWN;-19,62000;43.59%
2026-06-01 01:00:00;4517,72000;4536,32000;4537,11063;4538,15330;4541,30295;4554,47777;4564,94203;4564,44521;4565,47474;4568,19720;4566,15228;4548,03524;4487,66367;10,77256;21,70355;28,47964;4,19232;0,38917;DOWNTREND;;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,89,116,144,188,233;;8,13,89,116,144,188,233;8,13,89,116,188;8,13,34,55,89,116,144,188,233;8,13;;;;;False;DOWN;-16,68000;37.07%;DOWN;-13,04000;28.97%;DOWN;-18,25000;40.55%
2026-06-01 01:20:00;4536,32000;4531,82000;4533,23511;4534,32263;4537,74741;4550,31536;4563,14592;4564,06166;4565,30939;4568,35892;4566,85481;4549,53077;4489,02252;10,37594;22,53293;29,39323;4,51230;0,43488;DOWNTREND;;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,89,116,144,188,233;;8,13,89,116,144,188,233;8,13,89,116,188;8,13,34,55,89,116,144,188,233;8,13;;8,13;;;False;DOWN;-17,26000;38.35%;DOWN;-16,31000;36.25%;DOWN;-18,75000;41.67%
2026-06-01 01:40:00;4531,93000;4535,25000;4531,69104;4531,78658;4534,69756;4546,38432;4561,13423;4563,51496;4565,01814;4568,41498;4567,43400;4550,92789;4490,34513;10,30838;22,80527;32,17894;3,00652;0,29166;DOWNTREND;;False;;0;8;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,89,116,144,188,233;;8,13,89,116,144,188,233;8,13,21,89,116,188;8,13,34,55,89,116,144,188,233;8,13;8,13,21;;8,13,21;;True;DOWN;-14,90000;33.11%;DOWN;-16,97000;37.7%;DOWN;-18,37000;40.82%
2026-06-01 02:00:00;4535,29000;4542,11000;4534,79611;4532,06707;4533,10835;4543,18469;4559,15379;4562,92614;4564,69031;4568,41872;4567,93136;4552,25546;4491,64570;10,18278;22,62970;36,26501;2,72904;0,26801;DOWNTREND;;False;;0;8;HMA8:UP|HMA13:UP|HMA21:DOWN;2;1;True;False;8,13,89,116,144,188,233;;8,13,89,116,144,188,233;8,13,21,89,116,188;8,13,34,55,89,116,144,188,233;8,13;;;;;False;UP;-7,09000;15.75%;UP;-14,51000;32.24%;DOWN;-17,26000;38.36%
2026-06-01 02:20:00;4542,13000;4540,67000;4538,57252;4533,88942;4532,55729;4540,62220;4557,16778;4562,30134;4564,32304;4568,36909;4568,34655;4553,51384;4492,92437;9,97044;22,19117;35,84446;6,01523;0,60331;DOWNTREND;;False;;0;8;HMA8:UP|HMA13:UP|HMA21:DOWN;2;1;True;False;8,13,34,89,116,144,188,233;;8,13,34,89,116,144,188,233;8,13,21,89,116,188;8,13,34,55,89,116,144,188,233;8,13;;34;;34;False;UP;2,10000;4.67%;UP;-10,21000;22.69%;DOWN;-16,12000;35.83%
2026-06-01 02:40:00;4540,63000;4539,53000;4540,76154;4535,96036;4532,73624;4538,58976;4555,16901;4561,64556;4563,92039;4568,26878;4568,68490;4554,70343;4494,18138;9,69969;21,78588;35,82096;8,02530;0,82738;DOWNTREND;;False;;0;8;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,34,89,116,144,188,233;;8,13,34,89,116,144,188,233;8,13,21,89,116,188;8,13,34,55,89,116,144,188,233;8,13;;8,34;;34;False;UP;10,98000;24.4%;UP;-5,55000;12.33%;UP;-14,72000;32.7%
2026-06-01 03:00:00;4539,70000;4538,43000;4540,82615;4537,51065;4533,20502;4536,96802;4553,15106;4560,95021;4563,48256;4568,11739;4568,95222;4555,82432;4495,41759;9,61614;21,23768;38,44124;7,62113;0,79253;DOWNTREND;;False;;0;8;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,34,89,116,144,188,233;;8,13,34,89,116,144,188,233;8,13,21,89,116,188;8,13,34,55,89,116,144,188,233;8,13;;34;;34;False;UP;13,36000;29.69%;UP;-0,64000;1.42%;UP;-12,56000;27.92%
2026-06-01 03:20:00;4538,40000;4536,80000;4538,97120;4538,25162;4533,57800;4535,54833;4551,08842;4560,20280;4563,00089;4567,91477;4569,15028;4556,87601;4496,63263;9,61570;20,95792;38,51881;5,39320;0,56087;DOWNTREND;;False;;0;8;HMA8:DOWN|HMA13:UP|HMA21:UP;2;1;True;False;8,13,34,89,116,144,188,233;;8,13,34,89,116,144,188,233;8,13,21,89,116,188;8,13,34,55,89,116,144,188,233;8,13;;13,34;;34;False;DOWN;6,20000;13.77%;UP;3,90000;8.66%;UP;-10,37000;23.04%
2026-06-01 03:40:00;4536,80000;4540,58000;4538,64331;4538,99686;4534,36759;4534,48017;4549,08470;4559,46051;4562,51916;4567,69266;4569,30717;4557,87608;4497,83479;9,46172;20,69926;40,49272;4,62927;0,48926;UPTREND;REVERSAL_TO_HMA13;False;;2;8,13;HMA8:DOWN|HMA13:UP|HMA21:UP;2;1;True;False;;;;8,13;;13;8,13;;8,13;;False;DOWN;0,11000;0.24%;UP;7,24000;16.09%;UP;-8,04000;17.88%
2026-06-01 04:00:00;4540,64000;4530,32000;4535,50159;4537,35314;4534,33215;4533,20006;4546,87554;4558,58875;4561,94544;4567,38871;4569,38426;4558,79485;4499,00916;9,85517;21,37121;47,37685;3,02099;0,30654;UPTREND;;False;;1;8,13;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;;;;8,13;8,13,21,34;8,13,21,34;;8,13,21,34;;8,13,21,34;False;DOWN;-7,60000;16.89%;DOWN;5,11000;11.35%;DOWN;-5,90000;13.12%
2026-06-01 04:20:00;4530,29000;4529,81000;4531,43309;4534,55199;4533,69246;4531,82867;4544,54515;4557,59522;4561,28799;4567,00916;4569,38837;4559,63732;4500,15683;9,83695;21,99516;52,27523;3,11890;0,31706;UPTREND;;False;;0;8,13;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;;;;8,13;8,13,21,34;8,13,21,34;;;;;False;DOWN;-13,43000;29.84%;DOWN;0,64000;1.43%;DOWN;-4,42000;9.83%
