datetime;fast_tf;slow_tf;period;hma_value;fast_close;direction
2026-05-08 11:35:00;M5;30;21;4719,26049;4721,39000;UP
2026-05-08 11:55:00;M5;30;89;4715,77762;4715,74000;DOWN
2026-05-08 12:05:00;M5;30;89;4715,30197;4716,02000;UP
2026-05-08 12:05:00;M5;30;21;4718,02003;4716,02000;DOWN
2026-05-08 12:35:00;M5;30;89;4714,77081;4713,42000;DOWN
2026-05-08 13:10:00;M5;30;21;4715,94666;4718,82000;UP
2026-05-08 13:45:00;M5;30;34;4720,98312;4719,64000;DOWN
2026-05-08 14:05:00;M5;30;34;4720,95895;4724,67000;UP
2026-05-08 15:00:00;M5;30;89;4713,52134;4713,25000;DOWN
2026-05-08 15:30:00;M5;30;21;4716,98881;4723,31000;UP
2026-05-08 17:25:00;M5;30;55;4721,64963;4717,49000;DOWN
2026-05-08 17:35:00;M5;30;34;4723,45260;4723,60000;UP
2026-05-08 18:00:00;M5;30;89;4714,97308;4713,87000;DOWN
2026-05-08 18:05:00;M5;30;89;4715,39968;4716,75000;UP
2026-05-08 18:05:00;M5;30;55;4722,87324;4716,75000;DOWN
2026-05-08 18:35:00;M5;30;89;4715,67066;4712,68000;DOWN
2026-05-08 19:25:00;M5;30;89;4715,94688;4717,61000;UP
2026-05-08 19:40:00;M5;30;89;4716,14344;4713,39000;DOWN
2026-05-08 20:15:00;M5;30;21;4716,85068;4718,65000;UP
2026-05-08 20:50:00;M5;30;55;4721,37151;4721,96000;UP
2026-05-08 23:10:00;M5;30;89;4718,75623;4718,65000;DOWN
2026-05-11 03:45:00;M5;30;21;4689,40221;4690,31000;UP
2026-05-11 04:20:00;M5;30;34;4697,39394;4703,07000;UP
2026-05-11 04:50:00;M5;30;34;4694,24200;4686,57000;DOWN
2026-05-11 05:30:00;M5;30;34;4691,36143;4691,99000;UP
2026-05-11 05:35:00;M5;30;55;4698,93951;4698,99000;UP
2026-05-11 05:45:00;M5;30;34;4688,40706;4685,35000;DOWN
2026-05-11 06:05:00;M5;30;34;4685,88552;4686,23000;UP
2026-05-11 06:05:00;M5;30;55;4696,40266;4686,23000;DOWN
2026-05-11 06:45:00;M5;30;34;4683,15212;4681,22000;DOWN
2026-05-11 07:05:00;M5;30;21;4677,12665;4677,30000;UP
2026-05-11 07:35:00;M5;30;21;4675,16943;4671,51000;DOWN
2026-05-11 08:10:00;M5;30;21;4672,88802;4673,32000;UP
2026-05-11 08:40:00;M5;30;34;4670,35498;4663,63000;DOWN
2026-05-11 09:10:00;M5;30;21;4665,19970;4665,30000;UP
2026-05-11 09:50:00;M5;30;55;4675,33074;4678,92000;UP
2026-05-11 10:45:00;M5;30;55;4670,36078;4667,53000;DOWN
2026-05-11 11:10:00;M5;30;55;4668,23040;4671,97000;UP
2026-05-11 12:20:00;M5;30;55;4664,23488;4659,04000;DOWN
2026-05-11 12:40:00;M5;30;21;4662,55259;4662,90000;UP
2026-05-11 13:05:00;M5;30;21;4661,38548;4660,97000;DOWN
2026-05-11 13:35:00;M5;30;21;4660,77564;4662,95000;UP
2026-05-11 14:25:00;M5;30;89;4671,20509;4671,93000;UP
2026-05-11 18:05:00;M5;30;21;4730,46596;4728,59000;DOWN
2026-05-11 19:35:00;M5;30;34;4723,75726;4720,44000;DOWN
2026-05-11 22:45:00;M5;30;21;4731,07854;4731,30000;UP
2026-05-12 01:40:00;M5;30;34;4744,46591;4744,73000;UP
2026-05-12 03:55:00;M5;30;55;4751,45991;4749,25000;DOWN
2026-05-12 04:35:00;M5;30;89;4727,24540;4724,64000;DOWN
2026-05-12 05:05:00;M5;30;89;4729,98757;4730,15000;UP
2026-05-12 05:35:00;M5;30;89;4732,41643;4726,71000;DOWN
2026-05-12 07:35:00;M5;30;21;4722,12280;4725,55000;UP
2026-05-12 08:05:00;M5;30;21;4716,93154;4711,09000;DOWN
2026-05-12 08:35:00;M5;30;21;4712,91335;4716,32000;UP
2026-05-12 09:05:00;M5;30;21;4708,14834;4704,67000;DOWN
2026-05-12 10:15:00;M5;30;21;4698,95746;4699,17000;UP
2026-05-12 11:45:00;M5;30;34;4700,74355;4703,55000;UP
2026-05-12 12:40:00;M5;30;34;4695,51730;4695,29000;DOWN
2026-05-12 13:05:00;M5;30;34;4693,75414;4707,71000;UP
2026-05-12 13:35:00;M5;30;34;4692,10499;4686,52000;DOWN
2026-05-12 14:15:00;M5;30;21;4693,77822;4697,88000;UP
2026-05-12 14:45:00;M5;30;55;4704,79631;4705,51000;UP
2026-05-12 15:05:00;M5;30;55;4702,12436;4700,59000;DOWN
2026-05-12 15:35:00;M5;30;21;4698,09047;4701,63000;UP
2026-05-12 16:05:00;M5;30;55;4697,53697;4695,43000;DOWN
2026-05-12 16:35:00;M5;30;21;4695,79396;4698,06000;UP
2026-05-12 17:05:00;M5;30;55;4692,42100;4691,50000;DOWN
2026-05-12 17:35:00;M5;30;34;4686,71703;4687,01000;UP
2026-05-12 18:05:00;M5;30;34;4683,34540;4672,86000;DOWN
2026-05-12 19:10:00;M5;30;21;4669,01707;4671,91000;UP
2026-05-12 20:00:00;M5;30;34;4673,13851;4676,26000;UP
2026-05-12 20:05:00;M5;30;55;4673,74889;4678,39000;UP
2026-05-12 21:35:00;M5;30;89;4691,16168;4691,20000;UP
2026-05-13 01:40:00;M5;30;21;4717,66012;4716,30000;DOWN
2026-05-13 03:55:00;M5;30;34;4715,40496;4714,46000;DOWN
2026-05-13 05:05:00;M5;30;55;4701,74478;4699,61000;DOWN
2026-05-13 05:50:00;M5;30;89;4692,22922;4689,08000;DOWN
2026-05-13 06:15:00;M5;30;89;4692,52211;4694,09000;UP
2026-05-13 06:35:00;M5;30;21;4702,69301;4704,21000;UP
2026-05-13 07:05:00;M5;30;21;4699,18921;4696,60000;DOWN
2026-05-13 07:35:00;M5;30;21;4696,75252;4701,75000;UP
2026-05-13 08:05:00;M5;30;55;4706,66336;4704,45000;DOWN
2026-05-13 09:00:00;M5;30;34;4707,23440;4709,48000;UP
2026-05-13 09:50:00;M5;30;55;4708,48925;4702,57000;DOWN
2026-05-13 10:15:00;M5;30;34;4703,71208;4705,99000;UP
2026-05-13 10:05:00;M5;30;21;4699,39817;4698,58000;DOWN
2026-05-13 10:35:00;M5;30;21;4701,15763;4703,51000;UP
2026-05-13 10:50:00;M5;30;34;4702,94301;4702,57000;DOWN
2026-05-13 11:05:00;M5;30;21;4701,76117;4700,45000;DOWN
2026-05-13 11:40:00;M5;30;89;4696,59137;4695,96000;DOWN
2026-05-13 12:05:00;M5;30;89;4696,93287;4698,38000;UP
2026-05-13 12:55:00;M5;30;21;4699,66920;4700,88000;UP
2026-05-13 12:35:00;M5;30;89;4697,28262;4690,93000;DOWN
2026-05-13 13:05:00;M5;30;55;4706,10174;4708,73000;UP
2026-05-13 13:30:00;M5;30;34;4697,95418;4696,21000;DOWN
2026-05-13 13:35:00;M5;30;89;4697,87091;4695,98000;DOWN
2026-05-13 14:10:00;M5;30;21;4697,19291;4699,03000;UP
2026-05-13 14:35:00;M5;30;55;4702,70256;4704,88000;UP
2026-05-13 14:55:00;M5;30;89;4698,37274;4697,39000;DOWN
2026-05-13 15:05:00;M5;30;89;4698,45369;4699,18000;UP
2026-05-13 15:05:00;M5;30;55;4701,35952;4699,18000;DOWN
2026-05-13 15:35:00;M5;30;89;4698,38257;4678,87000;DOWN
2026-05-13 16:10:00;M5;30;21;4689,79146;4689,86000;UP
2026-05-13 16:35:00;M5;30;34;4690,82446;4674,18000;DOWN
2026-05-13 17:30:00;M5;30;21;4684,69236;4689,94000;UP
2026-05-13 17:35:00;M5;30;34;4686,81102;4686,40000;DOWN
2026-05-13 18:05:00;M5;30;21;4681,34142;4688,34000;UP
2026-05-13 18:35:00;M5;30;89;4695,76562;4698,86000;UP
2026-05-13 20:30:00;M5;30;89;4695,06264;4690,40000;DOWN
2026-05-13 20:50:00;M5;30;55;4689,59284;4688,83000;DOWN
2026-05-13 21:05:00;M5;30;34;4689,08410;4690,65000;UP
2026-05-13 21:40:00;M5;30;55;4689,01998;4686,06000;DOWN
2026-05-13 22:10:00;M5;30;34;4688,63791;4689,11000;UP
2026-05-13 22:50:00;M5;30;55;4687,83691;4685,64000;DOWN
2026-05-13 23:20:00;M5;30;21;4691,03801;4692,80000;UP
2026-05-13 23:35:00;M5;30;89;4691,82564;4691,38000;DOWN
2026-05-14 01:10:00;M5;30;21;4690,02283;4691,13000;UP
2026-05-14 03:00:00;M5;30;34;4692,74366;4691,76000;DOWN
2026-05-14 03:10:00;M5;30;21;4696,12666;4697,54000;UP
2026-05-14 03:35:00;M5;30;21;4698,47819;4695,52000;DOWN
2026-05-14 04:05:00;M5;30;89;4691,31919;4688,35000;DOWN
2026-05-14 04:45:00;M5;30;55;4691,50286;4694,54000;UP
2026-05-14 05:30:00;M5;30;34;4696,49546;4697,92000;UP
2026-05-14 05:05:00;M5;30;89;4691,52677;4690,91000;DOWN
2026-05-14 05:35:00;M5;30;55;4692,36137;4695,26000;UP
2026-05-14 05:35:00;M5;30;34;4695,94455;4695,26000;DOWN
2026-05-14 06:05:00;M5;30;89;4691,38639;4684,36000;DOWN
2026-05-14 07:20:00;M5;30;21;4690,21565;4691,50000;UP
2026-05-14 08:25:00;M5;30;34;4694,02884;4693,64000;DOWN
2026-05-14 08:35:00;M5;30;34;4694,00110;4699,92000;UP
2026-05-14 08:55:00;M5;30;89;4690,64663;4689,60000;DOWN
2026-05-14 09:30:00;M5;30;21;4691,55795;4694,05000;UP
2026-05-14 09:05:00;M5;30;34;4693,82851;4690,65000;DOWN
2026-05-14 09:35:00;M5;30;34;4693,83259;4694,30000;UP
2026-05-14 10:55:00;M5;30;55;4694,25584;4693,03000;DOWN
2026-05-14 11:10:00;M5;30;21;4698,00202;4698,99000;UP
2026-05-14 11:45:00;M5;30;55;4695,30108;4695,13000;DOWN
2026-05-14 12:05:00;M5;30;34;4695,86774;4696,44000;UP
2026-05-14 12:25:00;M5;30;89;4692,14126;4690,68000;DOWN
2026-05-14 12:45:00;M5;30;21;4698,07047;4700,38000;UP
2026-05-14 12:35:00;M5;30;55;4695,93218;4692,45000;DOWN
2026-05-14 13:05:00;M5;30;34;4696,47846;4698,45000;UP
2026-05-14 13:10:00;M5;30;21;4697,96544;4697,17000;DOWN
2026-05-14 13:45:00;M5;30;89;4693,07714;4692,89000;DOWN
2026-05-14 14:05:00;M5;30;34;4696,97792;4697,18000;UP
2026-05-14 14:45:00;M5;30;21;4696,69448;4698,08000;UP
2026-05-14 14:35:00;M5;30;55;4696,51845;4695,40000;DOWN
2026-05-14 15:10:00;M5;30;34;4697,32496;4703,78000;UP
2026-05-14 16:00:00;M5;30;34;4697,95317;4697,43000;DOWN
2026-05-14 16:05:00;M5;30;21;4697,44314;4701,38000;UP
2026-05-14 16:15:00;M5;30;89;4694,46805;4693,33000;DOWN
2026-05-14 16:35:00;M5;30;34;4696,93254;4682,65000;DOWN
2026-05-14 17:15:00;M5;30;21;4693,37485;4694,60000;UP
2026-05-14 17:35:00;M5;30;89;4694,18604;4689,94000;DOWN
2026-05-14 18:30:00;M5;30;21;4687,77567;4688,66000;UP
2026-05-14 18:40:00;M5;30;21;4685,81493;4682,55000;DOWN
2026-05-14 20:00:00;M5;30;21;4680,88362;4681,07000;UP
2026-05-14 20:25:00;M5;30;21;4678,42204;4677,36000;DOWN
2026-05-14 20:35:00;M5;30;21;4676,41746;4678,77000;UP
2026-05-14 21:05:00;M5;30;21;4674,68478;4672,11000;DOWN
2026-05-15 01:05:00;M5;30;21;4652,92976;4655,85000;UP
2026-05-15 02:30:00;M5;30;34;4655,65249;4651,09000;DOWN
2026-05-15 02:40:00;M5;30;34;4653,94225;4657,31000;UP
2026-05-15 03:00:00;M5;30;21;4650,69653;4649,44000;DOWN
2026-05-15 03:05:00;M5;30;21;4647,67000;4650,70000;UP
2026-05-15 03:05:00;M5;30;34;4651,07651;4650,70000;DOWN
2026-05-15 03:35:00;M5;30;21;4643,07152;4621,66000;DOWN
2026-05-15 05:40:00;M5;30;21;4614,59668;4617,85000;UP
2026-05-15 06:30:00;M5;30;21;4609,61731;4608,98000;DOWN
2026-05-15 06:35:00;M5;30;21;4605,89250;4614,62000;UP
2026-05-15 07:20:00;M5;30;34;4611,15142;4610,68000;DOWN
2026-05-15 07:35:00;M5;30;34;4607,60908;4611,30000;UP
2026-05-15 08:00:00;M5;30;21;4600,63962;4599,93000;DOWN
2026-05-15 08:05:00;M5;30;34;4603,39489;4593,12000;DOWN
2026-05-15 10:05:00;M5;30;21;4570,77763;4575,97000;UP
2026-05-15 10:50:00;M5;30;34;4572,66026;4570,58000;DOWN
2026-05-15 11:05:00;M5;30;21;4562,07469;4566,43000;UP
2026-05-15 11:55:00;M5;30;21;4556,99652;4554,35000;DOWN
2026-05-15 12:05:00;M5;30;21;4552,04368;4554,81000;UP
2026-05-15 12:35:00;M5;30;21;4547,24692;4546,66000;DOWN
2026-05-15 13:05:00;M5;30;21;4543,98481;4558,50000;UP
2026-05-15 13:35:00;M5;30;55;4554,12630;4552,30000;DOWN
2026-05-15 14:05:00;M5;30;55;4550,11647;4564,34000;UP
2026-05-15 15:10:00;M5;30;21;4546,56367;4545,56000;DOWN
2026-05-15 15:35:00;M5;30;21;4546,33536;4548,20000;UP
2026-05-15 16:05:00;M5;30;34;4538,31469;4538,23000;DOWN
2026-05-15 16:35:00;M5;30;55;4534,60522;4528,51000;DOWN
2026-05-15 17:15:00;M5;30;21;4544,21553;4558,42000;UP
2026-05-15 18:20:00;M5;30;21;4546,87133;4545,76000;DOWN
2026-05-15 18:45:00;M5;30;89;4540,34722;4540,08000;DOWN
2026-05-15 19:20:00;M5;30;34;4538,05122;4540,45000;UP
2026-05-15 19:35:00;M5;30;21;4543,52195;4545,52000;UP
2026-05-15 22:05:00;M5;30;21;4553,82934;4551,74000;DOWN
2026-05-15 22:35:00;M5;30;21;4553,77545;4554,77000;UP
2026-05-15 22:55:00;M5;30;34;4547,16712;4545,77000;DOWN
2026-05-15 23:05:00;M5;30;21;4552,23055;4536,83000;DOWN
2026-05-18 01:05:00;M5;30;21;4547,52123;4552,86000;UP
2026-05-18 02:00:00;M5;30;34;4545,55171;4545,43000;DOWN
2026-05-18 02:50:00;M5;30;21;4540,92212;4541,23000;UP
2026-05-18 03:00:00;M5;30;55;4533,13076;4530,90000;DOWN
2026-05-18 03:25:00;M5;30;89;4516,49464;4515,84000;DOWN
2026-05-18 03:55:00;M5;30;89;4515,30540;4515,98000;UP
2026-05-18 04:05:00;M5;30;89;4513,86129;4501,55000;DOWN
2026-05-18 04:45:00;M5;30;21;4518,24861;4528,21000;UP
2026-05-18 08:50:00;M5;30;21;4536,84079;4536,30000;DOWN
2026-05-18 09:20:00;M5;30;21;4539,41471;4543,30000;UP
2026-05-18 09:35:00;M5;30;21;4541,79762;4538,11000;DOWN
2026-05-18 10:05:00;M5;30;21;4544,25454;4546,23000;UP
2026-05-18 10:45:00;M5;30;21;4546,42645;4543,90000;DOWN
2026-05-18 11:20:00;M5;30;21;4548,25032;4549,77000;UP
2026-05-18 11:40:00;M5;30;21;4549,81789;4548,07000;DOWN
2026-05-18 12:30:00;M5;30;34;4543,48148;4543,47000;DOWN
2026-05-18 12:35:00;M5;30;34;4545,33432;4546,07000;UP
2026-05-18 13:30:00;M5;30;55;4535,97108;4532,77000;DOWN
2026-05-18 13:35:00;M5;30;55;4536,88652;4538,27000;UP
2026-05-18 14:05:00;M5;30;55;4537,58695;4532,56000;DOWN
2026-05-18 14:35:00;M5;30;21;4544,73051;4555,69000;UP
2026-05-18 17:30:00;M5;30;55;4549,60103;4549,49000;DOWN
2026-05-18 18:25:00;M5;30;89;4535,50488;4534,66000;DOWN
2026-05-18 18:35:00;M5;30;89;4536,88775;4541,80000;UP
2026-05-18 19:25:00;M5;30;89;4537,96551;4536,92000;DOWN
2026-05-18 19:50:00;M5;30;21;4551,75934;4553,04000;UP
2026-05-18 20:10:00;M5;30;55;4554,32335;4553,21000;DOWN
2026-05-18 20:35:00;M5;30;21;4547,62848;4549,51000;UP
2026-05-18 21:20:00;M5;30;89;4541,44236;4541,09000;DOWN
2026-05-18 22:00:00;M5;30;21;4542,43983;4553,47000;UP
2026-05-18 22:15:00;M5;30;55;4553,04465;4551,57000;DOWN
2026-05-18 22:35:00;M5;30;55;4552,99994;4559,38000;UP
2026-05-19 03:10:00;M5;30;21;4579,49019;4578,81000;DOWN
2026-05-19 03:55:00;M5;30;55;4565,42904;4563,26000;DOWN
2026-05-19 04:20:00;M5;30;89;4558,83908;4555,78000;DOWN
2026-05-19 04:35:00;M5;30;55;4567,74967;4568,28000;UP
2026-05-19 05:05:00;M5;30;89;4561,57803;4555,20000;DOWN
2026-05-19 08:05:00;M5;30;21;4541,22890;4545,21000;UP
2026-05-19 08:45:00;M5;30;21;4537,70312;4533,54000;DOWN
2026-05-19 09:05:00;M5;30;21;4536,10466;4537,75000;UP
2026-05-19 09:35:00;M5;30;34;4547,69568;4552,23000;UP
2026-05-19 10:30:00;M5;30;34;4545,60468;4544,08000;DOWN
2026-05-19 10:45:00;M5;30;34;4544,47948;4550,95000;UP
2026-05-19 11:05:00;M5;30;55;4553,52892;4544,31000;DOWN
2026-05-19 11:35:00;M5;30;21;4541,99675;4543,18000;UP
2026-05-19 12:05:00;M5;30;34;4540,58566;4540,57000;DOWN
2026-05-19 12:50:00;M5;30;21;4542,34112;4543,18000;UP
2026-05-19 13:05:00;M5;30;21;4542,11828;4540,20000;DOWN
2026-05-19 13:55:00;M5;30;21;4542,09207;4544,65000;UP
2026-05-19 13:40:00;M5;30;34;4538,14957;4529,10000;DOWN
2026-05-19 14:05:00;M5;30;34;4537,84066;4541,33000;UP
2026-05-19 14:05:00;M5;30;21;4541,57950;4541,33000;DOWN
2026-05-19 14:40:00;M5;30;21;4539,84666;4541,96000;UP
2026-05-19 14:50:00;M5;30;34;4537,14474;4534,85000;DOWN
2026-05-19 15:05:00;M5;30;34;4536,86799;4542,14000;UP
2026-05-19 15:40:00;M5;30;55;4540,21552;4537,36000;DOWN
2026-05-19 18:10:00;M5;30;21;4498,99949;4499,00000;UP
2026-05-19 18:55:00;M5;30;34;4508,25013;4508,38000;UP
2026-05-19 19:05:00;M5;30;34;4504,71161;4498,43000;DOWN
2026-05-19 19:35:00;M5;30;34;4502,08826;4508,80000;UP
2026-05-19 20:10:00;M5;30;55;4509,39074;4510,37000;UP
2026-05-19 20:35:00;M5;30;55;4506,99729;4506,80000;DOWN
2026-05-19 21:25:00;M5;30;34;4496,01367;4496,00000;DOWN
2026-05-19 21:35:00;M5;30;34;4493,72642;4499,86000;UP
2026-05-19 21:50:00;M5;30;21;4494,10023;4493,86000;DOWN
2026-05-19 22:05:00;M5;30;21;4493,22750;4495,46000;UP
2026-05-19 22:20:00;M5;30;34;4491,10870;4486,64000;DOWN
2026-05-19 22:40:00;M5;30;34;4488,26397;4488,34000;UP
2026-05-19 22:35:00;M5;30;21;4491,18868;4487,60000;DOWN
2026-05-19 23:05:00;M5;30;34;4485,66411;4485,46000;DOWN
2026-05-19 23:35:00;M5;30;34;4483,20433;4483,36000;UP
2026-05-20 01:05:00;M5;30;21;4482,71759;4484,56000;UP
2026-05-20 01:15:00;M5;30;34;4480,96429;4480,21000;DOWN
2026-05-20 01:35:00;M5;30;34;4479,39624;4480,81000;UP
2026-05-20 03:25:00;M5;30;89;4493,07075;4501,99000;UP
2026-05-20 04:20:00;M5;30;89;4488,99557;4484,69000;DOWN
2026-05-20 04:50:00;M5;30;34;4480,49189;4481,66000;UP
2026-05-20 05:30:00;M5;30;55;4474,77476;4470,45000;DOWN
2026-05-20 07:10:00;M5;30;21;4468,98927;4469,14000;UP
2026-05-20 08:00:00;M5;30;34;4469,03116;4471,02000;UP
2026-05-20 07:35:00;M5;30;55;4466,70463;4464,15000;DOWN
2026-05-20 08:05:00;M5;30;21;4461,90188;4468,57000;UP
2026-05-20 08:45:00;M5;30;89;4468,87287;4465,38000;DOWN
2026-05-20 09:05:00;M5;30;34;4465,26777;4469,65000;UP
2026-05-20 12:20:00;M5;30;21;4479,51585;4479,38000;DOWN
2026-05-20 12:35:00;M5;30;21;4481,89259;4483,25000;UP
2026-05-20 14:45:00;M5;30;21;4494,74629;4493,10000;DOWN
2026-05-20 15:25:00;M5;30;21;4497,94635;4499,39000;UP
2026-05-20 15:50:00;M5;30;21;4500,17800;4498,62000;DOWN
2026-05-20 16:10:00;M5;30;21;4500,74239;4505,14000;UP
2026-05-20 16:25:00;M5;30;34;4493,57484;4489,32000;DOWN
2026-05-20 16:35:00;M5;30;21;4499,53853;4485,27000;DOWN
2026-05-20 17:20:00;M5;30;21;4499,83368;4502,71000;UP
2026-05-20 17:05:00;M5;30;55;4482,89780;4476,18000;DOWN
2026-05-20 17:35:00;M5;30;55;4485,86032;4523,66000;UP
2026-05-20 19:35:00;M5;30;21;4527,91120;4527,45000;DOWN
2026-05-20 20:05:00;M5;30;21;4532,71959;4535,64000;UP
2026-05-20 20:35:00;M5;30;21;4536,70401;4536,00000;DOWN
2026-05-20 23:20:00;M5;30;34;4546,09541;4545,24000;DOWN
2026-05-21 01:05:00;M5;30;55;4540,26132;4539,60000;DOWN
2026-05-21 03:50:00;M5;30;21;4546,56640;4547,62000;UP
2026-05-21 04:10:00;M5;30;34;4554,60100;4559,86000;UP
2026-05-21 05:05:00;M5;30;55;4558,55476;4555,91000;DOWN
2026-05-21 05:40:00;M5;30;89;4539,43201;4536,34000;DOWN
2026-05-21 09:00:00;M5;30;21;4532,59543;4533,50000;UP
2026-05-21 09:40:00;M5;30;21;4526,41406;4524,86000;DOWN
2026-05-21 10:50:00;M5;30;21;4519,89655;4520,89000;UP
2026-05-21 11:05:00;M5;30;34;4527,58370;4528,66000;UP
2026-05-21 12:15:00;M5;30;55;4540,47668;4540,55000;UP
2026-05-21 12:35:00;M5;30;55;4538,86660;4532,62000;DOWN
2026-05-21 13:25:00;M5;30;34;4523,96574;4518,05000;DOWN
2026-05-21 15:05:00;M5;30;21;4516,37914;4517,99000;UP
2026-05-21 15:35:00;M5;30;34;4514,19966;4511,97000;DOWN
2026-05-21 16:50:00;M5;30;21;4505,66241;4517,99000;UP
2026-05-21 17:05:00;M5;30;34;4507,85596;4505,11000;DOWN
2026-05-21 17:35:00;M5;30;21;4502,42463;4508,72000;UP
2026-05-21 18:05:00;M5;30;34;4505,15317;4501,56000;DOWN
2026-05-21 18:35:00;M5;30;21;4502,00575;4509,27000;UP
2026-05-21 20:15:00;M5;30;89;4527,30064;4535,21000;UP
2026-05-21 21:50:00;M5;30;21;4535,84314;4527,72000;DOWN
2026-05-21 22:15:00;M5;30;21;4540,86757;4541,38000;UP
2026-05-21 22:35:00;M5;30;21;4544,80226;4542,15000;DOWN
2026-05-22 01:35:00;M5;30;34;4541,88338;4540,23000;DOWN
2026-05-22 03:10:00;M5;30;55;4532,36092;4531,32000;DOWN
2026-05-22 03:35:00;M5;30;55;4533,73328;4540,09000;UP
2026-05-22 03:50:00;M5;30;89;4529,63236;4529,10000;DOWN
2026-05-22 04:15:00;M5;30;89;4529,78484;4531,60000;UP
2026-05-22 04:05:00;M5;30;55;4534,82471;4525,35000;DOWN
2026-05-22 04:35:00;M5;30;89;4529,83395;4523,07000;DOWN
2026-05-22 06:35:00;M5;30;21;4522,66886;4524,69000;UP
2026-05-22 07:05:00;M5;30;89;4529,08105;4528,45000;DOWN
2026-05-22 08:35:00;M5;30;34;4527,20477;4533,69000;UP
2026-05-22 08:55:00;M5;30;21;4521,81376;4511,21000;DOWN
2026-05-22 09:05:00;M5;30;21;4521,08884;4522,74000;UP
2026-05-22 09:05:00;M5;30;89;4528,49110;4522,74000;DOWN
2026-05-22 09:40:00;M5;30;34;4523,75052;4526,57000;UP
2026-05-22 10:10:00;M5;30;34;4522,62571;4522,40000;DOWN
2026-05-22 10:50:00;M5;30;34;4521,70415;4521,71000;UP
2026-05-22 10:35:00;M5;30;21;4522,00325;4517,25000;DOWN
2026-05-22 11:05:00;M5;30;21;4522,58354;4526,94000;UP
2026-05-22 11:30:00;M5;30;34;4521,29840;4519,99000;DOWN
2026-05-22 11:35:00;M5;30;34;4520,91947;4521,91000;UP
2026-05-22 11:35:00;M5;30;89;4527,75042;4521,91000;DOWN
2026-05-22 12:05:00;M5;30;21;4521,99645;4522,15000;UP
2026-05-22 12:10:00;M5;30;34;4520,37731;4517,26000;DOWN
2026-05-22 12:35:00;M5;30;34;4520,53460;4524,42000;UP
2026-05-22 13:25:00;M5;30;89;4527,46184;4524,74000;DOWN
2026-05-22 14:40:00;M5;30;21;4520,00464;4521,67000;UP
2026-05-22 15:10:00;M5;30;89;4526,32502;4529,24000;UP
2026-05-22 15:05:00;M5;30;55;4521,87158;4519,94000;DOWN
2026-05-22 15:50:00;M5;30;21;4519,54710;4519,86000;UP
2026-05-22 15:35:00;M5;30;89;4526,06898;4517,85000;DOWN
2026-05-22 16:05:00;M5;30;89;4525,80136;4531,72000;UP
2026-05-22 16:35:00;M5;30;89;4525,40887;4519,75000;DOWN
2026-05-22 18:10:00;M5;30;21;4510,95494;4511,15000;UP
2026-05-22 18:45:00;M5;30;55;4515,54589;4514,88000;DOWN
2026-05-22 19:05:00;M5;30;55;4514,92191;4517,75000;UP
2026-05-22 19:35:00;M5;30;89;4520,47263;4519,58000;DOWN
2026-05-22 20:05:00;M5;30;55;4514,21163;4519,98000;UP
2026-05-22 20:55:00;M5;30;89;4519,28935;4519,16000;DOWN
2026-05-22 21:30:00;M5;30;21;4516,89009;4516,98000;UP
2026-05-22 21:10:00;M5;30;55;4514,18882;4513,79000;DOWN
2026-05-22 21:35:00;M5;30;34;4515,13239;4518,22000;UP
2026-05-22 21:40:00;M5;30;21;4517,52804;4515,12000;DOWN
2026-05-22 22:05:00;M5;30;55;4513,73965;4508,61000;DOWN
2026-05-25 01:05:00;M5;30;21;4514,84562;4554,14000;UP
2026-05-25 04:05:00;M5;30;21;4574,51566;4562,05000;DOWN
2026-05-25 05:10:00;M5;30;34;4563,72366;4561,99000;DOWN
2026-05-25 05:40:00;M5;30;34;4567,48818;4569,51000;UP
2026-05-25 06:05:00;M5;30;34;4570,46290;4563,16000;DOWN
2026-05-25 08:10:00;M5;30;55;4563,60831;4563,49000;DOWN
2026-05-25 09:55:00;M5;30;21;4558,67452;4562,44000;UP
2026-05-25 10:15:00;M5;30;21;4556,90219;4555,36000;DOWN
2026-05-25 10:35:00;M5;30;21;4556,60696;4558,69000;UP
2026-05-25 11:20:00;M5;30;89;4555,50527;4555,37000;DOWN
2026-05-25 11:35:00;M5;30;21;4555,81630;4556,08000;UP
2026-05-25 12:30:00;M5;30;34;4563,85764;4565,03000;UP
2026-05-25 12:05:00;M5;30;89;4558,07391;4555,04000;DOWN
2026-05-25 12:35:00;M5;30;21;4556,98730;4564,70000;UP
2026-05-25 14:15:00;M5;30;55;4573,96402;4574,83000;UP
2026-05-25 15:00:00;M5;30;89;4565,40134;4564,55000;DOWN
2026-05-25 15:35:00;M5;30;34;4565,69351;4568,80000;UP
2026-05-25 16:05:00;M5;30;89;4569,40473;4568,44000;DOWN
2026-05-25 17:00:00;M5;30;34;4565,80366;4567,01000;UP
2026-05-25 17:05:00;M5;30;21;4568,07369;4569,61000;UP
2026-05-25 17:50:00;M5;30;34;4566,41723;4565,84000;DOWN
2026-05-25 18:10:00;M5;30;21;4568,03986;4570,08000;UP
2026-05-25 18:35:00;M5;30;55;4571,82372;4568,75000;DOWN
2026-05-25 19:15:00;M5;30;34;4568,96122;4568,80000;DOWN
2026-05-25 19:35:00;M5;30;21;4569,92790;4571,08000;UP
2026-05-25 20:20:00;M5;30;55;4572,28944;4571,35000;DOWN
